month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2024-12-01,7,636.0,910,3.8333333333333335,3.3333333333333335
2025-01-01,2,476.0,912,3.3333333333333335,3.0833333333333335
2025-02-01,6,277.0,918,3.8333333333333335,3.5833333333333335
2025-03-01,4,485.0,922,4.166666666666667,3.5833333333333335
2025-04-01,4,218.0,926,4.333333333333333,3.75
2025-05-01,7,528.0,933,5.0,4.166666666666667
2025-06-01,2,20.0,935,4.166666666666667,4.0
2025-07-01,3,692.0,938,4.333333333333333,3.8333333333333335
2025-08-01,3,274.0,941,3.8333333333333335,3.8333333333333335
2025-09-01,5,313.0,946,4.0,4.083333333333333
2025-10-01,3,297.0,949,3.8333333333333335,4.083333333333333
2025-11-01,4,167.0,953,3.3333333333333335,4.166666666666667
2025-12-01,6,1366.0,959,4.0,4.083333333333333
2026-01-01,8,100868.0,967,4.833333333333333,4.583333333333333
2026-02-01,5,346.0,972,5.166666666666667,4.5
2026-03-01,3,1583.0,975,4.833333333333333,4.416666666666667
