month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2020-05-01,4,722.0,569,5.333333333333333,5.416666666666667
2020-06-01,4,308.0,573,5.0,5.583333333333333
2020-07-01,5,1966.0,578,4.333333333333333,5.333333333333333
2020-08-01,5,1224.0,583,4.166666666666667,5.5
2020-09-01,6,505.0,589,4.5,5.583333333333333
2020-10-01,4,12501246.0,593,4.666666666666667,5.25
2020-11-01,10,2896.0,603,5.666666666666667,5.5
2020-12-01,8,4058.0,611,6.333333333333333,5.666666666666667
2021-01-01,6,1705.0,617,6.5,5.416666666666667
2021-02-01,3,98.0,620,6.166666666666667,5.166666666666667
2021-03-01,13,21393.0,633,7.333333333333333,5.916666666666667
2021-04-01,7,1505.0,640,7.833333333333333,6.25
2021-05-01,7,1965.0,647,7.333333333333333,6.5
2021-06-01,6,2491.0,653,7.0,6.666666666666667
2021-07-01,3,932.0,656,6.5,6.5
2021-08-01,2,72.0,658,6.333333333333333,6.25
2021-09-01,6,2607.0,664,5.166666666666667,6.25
2021-10-01,5,339.0,669,4.833333333333333,6.333333333333333
2021-11-01,7,747.0,676,4.833333333333333,6.083333333333333
2021-12-01,6,458.0,682,4.833333333333333,5.916666666666667
2022-01-01,14,2008.0,696,6.666666666666667,6.583333333333333
2022-02-01,4,1224.0,700,7.0,6.666666666666667
2022-03-01,12,1210.0,712,8.0,6.583333333333333
2022-04-01,8,726.0,720,8.5,6.666666666666667
2022-05-01,7,7449.0,727,8.5,6.666666666666667
2022-06-01,11,4930.0,738,9.333333333333334,7.083333333333333
2022-07-01,7,4794.0,745,8.166666666666666,7.416666666666667
2022-08-01,7,2759.0,752,8.666666666666666,7.833333333333333
2022-09-01,4,2330.0,756,7.333333333333333,7.666666666666667
2022-10-01,4,291.0,760,6.666666666666667,7.583333333333333
2022-11-01,3,740.0,763,6.0,7.25
2022-12-01,7,990.0,770,5.333333333333333,7.333333333333333
2023-01-01,8,399.0,778,5.5,6.833333333333333
2023-02-01,5,430.0,783,5.166666666666667,6.916666666666667
2023-03-01,3,64.0,786,5.0,6.166666666666667
2023-04-01,5,277.0,791,5.166666666666667,5.916666666666667
2023-05-01,3,150.0,794,5.166666666666667,5.583333333333333
2023-06-01,6,443.0,800,5.0,5.166666666666667
2023-07-01,4,819.0,804,4.333333333333333,4.916666666666667
2023-08-01,9,1883.0,813,5.0,5.083333333333333
2023-09-01,4,429.0,817,5.166666666666667,5.083333333333333
2023-10-01,3,452.0,820,4.833333333333333,5.0
2023-11-01,6,237.0,826,5.333333333333333,5.25
2023-12-01,6,1176.0,832,5.333333333333333,5.166666666666667
2024-01-01,5,855.0,837,5.5,4.916666666666667
2024-02-01,8,1330.0,845,5.333333333333333,5.166666666666667
2024-03-01,7,3614.0,852,5.833333333333333,5.5
2024-04-01,6,1280.0,858,6.333333333333333,5.583333333333333
2024-05-01,9,2329.0,867,6.833333333333333,6.083333333333333
2024-06-01,5,24710.0,872,6.666666666666667,6.0
2024-07-01,10,7078.0,882,7.5,6.5
